time,温度,湿度,A,B,C,是否故障
2025-04-01 00:34:30,46.974,-23.903,69.767,9.558,79.98,1
2025-04-01 00:34:31,46.365,-21.867,78.928,9.712,74.956,1
2025-04-01 00:34:32,46.386,-23.618,72.666,9.682,57.265,1
2025-04-01 00:34:33,56.643,-26.035,66.27,9.828,89.227,1
2025-04-01 00:34:34,50.249,-22.165,76.838,9.733,69.277,1
2025-04-01 00:34:35,45.785,-24.231,76.625,9.721,81.779,1
2025-04-01 00:34:36,51.278,-24.765,65.003,9.677,60.411,1
2025-04-01 00:34:37,49.988,-25.031,59.326,9.911,72.394,1
2025-04-01 00:34:38,49.231,-24.824,69.043,9.717,72.811,1
2025-04-01 00:34:39,48.339,-25.125,70.848,9.923,76.828,1
2025-04-01 00:34:40,44.006,-25.366,67.704,9.858,68.255,1
2025-04-01 00:34:41,48.36,-24.934,64.309,9.615,84.917,1
2025-04-01 00:34:42,47.37,-25.152,72.193,10.039,65.234,1
2025-04-01 00:34:43,46.434,-24.697,73.275,10.031,70.606,1
2025-04-01 00:34:44,44.01,-25.232,72.271,9.815,74.568,1
2025-04-01 00:34:45,46.287,-25.038,76.434,9.839,101.661,1
2025-04-01 00:34:46,46.581,-25.486,59.621,9.856,64.717,1
2025-04-01 00:34:47,44.54,-26.3,76.244,10.177,72.042,1
2025-04-01 00:34:48,46.553,-25.491,79.566,9.903,81.308,1
2025-04-01 00:34:49,41.926,-25.677,65.784,9.743,55.578,1
2025-04-01 00:34:50,46.835,-25.186,87.475,9.779,67.265,1
2025-04-01 00:34:51,41.387,-25.229,67.669,9.983,61.141,1
2025-04-01 00:34:52,36.253,-25.833,83.948,10.02,80.709,1
2025-04-01 00:34:53,28.804,-24.606,87.281,9.807,68.924,1
2025-04-01 00:34:54,33.399,-25.974,84.557,9.487,50.234,1
2025-04-01 00:34:55,33.59,-25.065,80.119,9.634,75.835,1
2025-04-01 00:34:56,30.514,-25.616,79.762,9.907,76.421,1
2025-04-01 00:34:57,34.837,-27.583,73.375,10.09,83.828,1
2025-04-01 00:34:58,32.505,-25.374,79.47,9.621,54.614,1
2025-04-01 00:34:59,36.029,-27.545,85.468,9.965,78.605,1
2025-04-01 00:35:00,35.368,-26.476,75.553,9.985,79.301,1
2025-04-01 00:35:01,31.389,-28.015,71.426,9.979,77.92,1
2025-04-01 00:35:02,32.347,-25.876,71.877,9.931,48.52,1
2025-04-01 00:35:03,29.217,-27.196,87.361,10.224,73.228,1
2025-04-01 00:35:04,33.903,-26.382,76.694,9.89,69.658,1
2025-04-01 00:35:05,30.787,-26.009,83.153,9.943,75.686,1
2025-04-01 00:35:06,32.987,-25.851,82.386,9.976,76.424,1
2025-04-01 00:35:07,33.563,-25.956,88.15,9.856,80.36,1
2025-04-01 00:35:08,33.263,-27.721,95.495,9.978,93.686,1
2025-04-01 00:35:09,30.649,-26.819,90.481,9.846,65.823,1
2025-04-01 00:35:10,35.241,-25.738,94.438,10.01,68.021,1
2025-04-01 00:35:11,32.206,-25.785,82.26,9.817,82.594,1
2025-04-01 00:35:12,35.848,-26.893,91.052,9.839,62.393,1
2025-04-01 00:35:13,33.773,-27.811,100.457,9.584,76.71,1
2025-04-01 00:35:14,32.069,-26.046,95.552,9.721,59.978,1
2025-04-01 00:35:15,25.549,-26.558,97.008,9.986,70.067,1
2025-04-01 00:35:16,36.774,-26.978,99.292,9.763,68.906,1
2025-04-01 00:35:17,29.226,-26.78,83.261,9.641,76.824,1
2025-04-01 00:35:18,31.584,-27.008,71.104,4.089,63.785,1
2025-04-01 00:35:19,37.932,-26.697,72.775,3.861,83.04,1
2025-04-01 00:35:20,28.724,-26.05,73.861,3.953,74.429,1
2025-04-01 00:35:21,29.174,-26.975,67.982,3.909,64.294,1
2025-04-01 00:35:22,33.05,-55.717,72.464,3.953,73.024,1
2025-04-01 00:35:23,30.166,-54.876,70.696,3.926,58.368,1
2025-04-01 00:35:24,33.404,-57.733,66.819,4.005,78.95,1
2025-04-01 00:35:25,28.936,-56.993,86.945,3.968,77.893,1
2025-04-01 00:35:26,34.644,-57.297,74.002,3.935,70.059,1
2025-04-01 00:35:27,36.731,-57.261,84.099,4.006,72.443,1
2025-04-01 00:35:28,29.489,-31.373,74.041,3.799,72.233,1
2025-04-01 00:35:29,28.954,-32.324,89.81,3.886,70.84,1
2025-04-01 00:35:30,27.756,-33.37,73.857,3.934,71.99,1
2025-04-01 00:35:31,23.6,-32.693,85.969,3.902,73.728,1
2025-04-01 00:35:32,19.175,-33.793,95.354,3.821,71.892,1
2025-04-01 00:35:33,19.593,-34.035,77.136,3.802,72.034,1
2025-04-01 00:35:34,22.211,-7.64,78.139,3.835,73.026,1
2025-04-01 00:35:35,16.545,-5.106,83.838,3.768,74.999,1
2025-04-01 00:35:36,22.788,-6.521,85.816,3.811,74.621,1
2025-04-01 00:35:37,15.916,-5.739,92.688,3.864,72.397,1
2025-04-01 00:35:38,19.949,-5.339,81.74,3.756,72.35,1
2025-04-01 00:35:39,21.194,-6.818,79.541,3.828,74.293,1
2025-04-01 00:35:40,26.026,-5.706,72.846,3.818,75.088,1
2025-04-01 00:35:41,22.184,12.289,80.277,3.806,74.116,1
2025-04-01 00:35:42,20.408,13.621,83.883,3.829,75.172,1
2025-04-01 00:35:43,20.762,13.59,78.693,3.834,74.065,1
2025-04-01 00:35:44,17.823,11.861,71.047,3.839,74.36,1
2025-04-01 00:35:45,20.994,13.397,75.427,8.252,75.52,1
2025-04-01 00:35:46,19.409,14.003,83.474,8.046,73.749,1
2025-04-01 00:35:47,21.71,12.295,77.788,7.89,74.944,1
2025-04-01 00:35:48,18.414,12.48,73.375,8.244,75.178,1
2025-04-01 00:35:49,21.831,37.27,72.729,8.024,74.741,1
2025-04-01 00:35:50,22.658,34.986,75.148,13.24,74.822,1
2025-04-01 00:35:51,23.64,36.828,76.331,13.511,74.528,1
2025-04-01 00:35:52,19.668,35.853,81.782,13.089,76.596,1
2025-04-01 00:35:53,20.436,36.492,74.886,32.585,75.93,1
2025-04-01 00:35:54,22.357,35.567,75.563,31.735,77.44,1
2025-04-01 00:35:55,22.21,36.039,83.348,32.714,77.663,1
2025-04-01 00:35:56,19.566,36.458,83.65,32.269,75.172,1
2025-04-01 00:35:57,23.391,36.937,83.15,31.353,77.36,1
2025-04-01 00:35:58,21.988,37.285,81.911,33.127,76.993,1
2025-04-01 00:35:59,19.866,37.347,83.457,33.192,80.722,1
2025-04-01 00:36:00,22.99,36.466,80.065,32.84,78.628,1
2025-04-01 00:36:01,23.175,36.469,82.729,33.081,77.742,1
2025-04-01 00:36:02,20.63,37.893,85.143,32.295,80.811,1
2025-04-01 00:36:03,19.828,35.998,85.916,33.229,79.425,1
2025-04-01 00:36:04,19.304,37.462,81.244,32.249,79.291,1
2025-04-01 00:36:05,23.191,38.066,81.427,33.512,79.603,1
2025-04-01 00:36:06,23.031,36.816,88.324,31.267,76.88,1
2025-04-01 00:36:07,21.763,36.351,81.488,32.577,79.197,1
2025-04-01 00:36:08,23.45,36.552,89.012,31.916,79.323,1
2025-04-01 00:36:09,23.445,37.88,83.28,32.494,79.317,1
2025-04-01 00:36:10,24.309,37.357,90.634,31.884,80.622,1
2025-04-01 00:36:11,20.223,38.784,89.227,32.575,80.854,1
2025-04-01 00:36:12,24.113,38.673,81.23,31.644,81.04,1
2025-04-01 00:36:13,22.022,38.583,84.298,31.793,81.007,1
2025-04-01 00:36:14,23.612,39.589,87.794,32.059,81.819,1
2025-04-01 00:36:15,23.126,37.099,87.962,32.301,82.213,1
2025-04-01 00:36:16,21.359,37.631,86.308,31.623,81.084,1
2025-04-01 00:36:17,23.327,36.951,86.866,31.956,82.996,1
2025-04-01 00:36:18,22.412,39.189,78.102,32.121,81.506,1
2025-04-01 00:36:19,23.83,37.783,77.569,31.902,81.926,1
2025-04-01 00:36:20,23.335,67.077,76.99,32.069,81.851,0
2025-04-01 00:36:21,22.842,69.401,77.171,31.842,82.735,0
2025-04-01 00:36:22,22.941,67.624,78.664,31.793,83.881,0
2025-04-01 00:36:23,22.866,68.364,77.5,31.369,83.787,0
2025-04-01 00:36:24,22.516,69.283,78.361,31.592,83.097,0
2025-04-01 00:36:25,22.662,67.447,78.058,31.353,84.853,0
2025-04-01 00:36:26,22.818,67.926,76.77,32.338,81.687,0
2025-04-01 00:36:27,23.118,68.146,75.626,32.411,84.019,0
2025-04-01 00:36:28,23.163,68.389,77.05,32.084,83.88,0
2025-04-01 00:36:29,23.309,68.462,77.193,32.031,86.005,0
2025-04-01 00:36:30,23.455,69.813,76.528,32.687,83.994,0
2025-04-01 00:36:31,23.566,70.023,77.318,31.381,83.317,0
2025-04-01 00:36:32,23.287,68.626,76.743,31.529,83.792,0
2025-04-01 00:36:33,23.671,69.31,76.974,32.116,84.89,0
2025-04-01 00:36:34,23.313,68.963,77.586,32.19,83.306,0
2025-04-01 00:36:35,23.447,69.995,78.055,31.785,83.642,0
2025-04-01 00:36:36,23.581,69.863,77.672,32.549,84.247,1
2025-04-01 00:36:37,25.223,68.676,75.659,31.487,86.427,1
2025-04-01 00:36:38,23.952,70.147,78.937,32.128,85.639,1
2025-04-01 00:36:39,22.802,70.652,80.084,32.966,86.21,1
2025-04-01 00:36:40,23.787,69.869,77.488,32.36,83.23,1
2025-04-01 00:36:41,24.935,69.791,77.51,32.755,85.006,1
2025-04-01 00:36:42,24.146,70.155,78.064,31.756,83.414,1
2025-04-01 00:36:43,25.049,69.639,79.953,32.319,84.273,1
2025-04-01 00:36:44,22.762,70.27,78.423,32.165,83.096,1
2025-04-01 00:36:45,22.585,71.345,76.848,31.908,83.484,1
2025-04-01 00:36:46,23.993,69.75,75.18,33.525,84.24,1
2025-04-01 00:36:47,22.051,69.927,77.285,32.206,83.678,1
2025-04-01 00:36:48,24.588,72.149,80.206,32.79,82.855,1
2025-04-01 00:36:49,23.932,70.672,78.373,32.977,85.249,1
2025-04-01 00:36:50,24.287,70.756,78.227,33.64,84.982,1
2025-04-01 00:36:51,22.868,71.241,80.943,32.47,84.544,1
2025-04-01 00:36:52,25.522,71.519,77.949,32.404,84.629,1
2025-04-01 00:36:53,26.264,70.911,79.711,33.791,84.115,1
2025-04-01 00:36:54,24.558,70.665,76.165,33.159,83.584,1
2025-04-01 00:36:55,26.401,71.894,77.525,32.856,84.273,1
2025-04-01 00:36:56,24.081,71.026,80.593,32.826,85.088,1
2025-04-01 00:36:57,22.535,70.814,80.755,33.7,83.988,1
2025-04-01 00:36:58,23.62,71.482,79.429,32.884,83.841,1
2025-04-01 00:36:59,25.572,71.379,80.482,32.808,84.118,1
2025-04-01 00:37:00,24.78,69.939,81.153,33.296,84.74,1
2025-04-01 00:37:01,25.704,69.766,84.525,34.893,88.397,1
2025-04-01 00:37:02,26.662,73.073,85.48,33.152,89.671,1
2025-04-01 00:37:03,25.771,71.216,81.001,18.741,90.026,1
2025-04-01 00:37:04,27.427,71.529,81.528,18.799,76.807,1
2025-04-01 00:37:05,23.217,70.526,78.413,18.321,81.547,1
2025-04-01 00:37:06,26.456,71.402,79.732,18.61,70.379,1
2025-04-01 00:37:07,25.874,71.964,86.37,18.722,77.007,1
2025-04-01 00:37:08,22.383,72.827,87.656,18.288,85.323,1
2025-04-01 00:37:09,26.819,71.684,90.278,18.693,84.823,1
2025-04-01 00:37:10,18.295,71.822,80.585,18.85,83.391,1
2025-04-01 00:37:11,26.652,72.315,90.67,18.735,84.412,1
2025-04-01 00:37:12,22.036,70.753,89.123,18.998,81.214,1
2025-04-01 00:37:13,25.694,72.708,87.592,18.872,94.256,1
2025-04-01 00:37:14,28.513,72.077,91.846,18.548,72.825,1
2025-04-01 00:37:15,28.134,73.038,98.756,18.743,75.165,1
2025-04-01 00:37:16,25.405,71.997,94.816,18.779,78.832,1
2025-04-01 00:37:17,23.687,73.547,97.73,19.081,78.541,1
2025-04-01 00:37:18,26.493,72.699,93.858,18.787,93.266,1
2025-04-01 00:37:19,28.746,72.724,95.629,19.208,83.282,1
2025-04-01 00:37:20,22.094,73.383,88.736,18.959,60.663,1
2025-04-01 00:37:21,26.32,73.14,93.532,19.549,84.589,1
2025-04-01 00:37:22,24.546,73.184,104.237,19.019,74.135,1
2025-04-01 00:37:23,22.985,72.68,100.065,18.797,77.727,1
2025-04-01 00:37:24,24.608,73.023,105.671,18.687,81.952,1
2025-04-01 00:37:25,24.63,73.017,99.158,18.88,76.522,1
2025-04-01 00:37:26,28.41,72.37,98.296,18.444,75.935,1
2025-04-01 00:37:27,23.58,72.777,104.757,18.854,87.586,1
2025-04-01 00:37:28,24.061,71.202,105.588,18.668,70.952,1
2025-04-01 00:37:29,23.932,73.573,104.332,19.11,88.431,1
2025-04-01 00:37:30,25.387,55.306,104.24,18.724,81.109,1
2025-04-01 00:37:31,27.209,55.489,99.968,19.04,89.115,1
2025-04-01 00:37:32,23.701,55.695,98.726,18.648,76.215,1
2025-04-01 00:37:33,26.792,54.663,100.017,18.363,80.976,1
2025-04-01 00:37:34,28.541,55.912,104.719,18.672,79.92,1
2025-04-01 00:37:35,26.341,54.039,104.169,19.094,74.062,1
2025-04-01 00:37:36,25.02,54.529,108.123,19.651,74.098,1
2025-04-01 00:37:37,25.844,54.239,105.402,18.83,72.329,1
2025-04-01 00:37:38,24.0,54.022,101.092,34.256,70.001,1
2025-04-01 00:37:39,25.629,55.922,100.988,33.935,74.279,1
2025-04-01 00:37:40,27.732,54.386,107.687,33.147,85.941,1
2025-04-01 00:37:41,26.882,55.84,109.706,33.78,81.377,1
2025-04-01 00:37:42,23.97,54.269,103.403,33.388,75.268,1
2025-04-01 00:37:43,27.388,55.008,116.504,33.896,86.197,1
2025-04-01 00:37:44,23.947,55.493,108.095,33.286,57.703,1
2025-04-01 00:37:45,24.256,56.359,109.655,33.383,75.185,1
2025-04-01 00:37:46,27.461,54.646,112.795,33.421,68.538,1
2025-04-01 00:37:47,24.245,55.506,108.474,33.675,67.345,1
2025-04-01 00:37:48,23.384,54.279,114.413,33.757,72.636,1
2025-04-01 00:37:49,29.25,53.579,111.909,32.78,82.899,1
2025-04-01 00:37:50,25.62,54.063,114.957,33.164,77.744,1
2025-04-01 00:37:51,21.811,54.521,108.779,33.182,83.11,1
2025-04-01 00:37:52,26.756,53.377,105.116,33.598,62.831,1
2025-04-01 00:37:53,26.454,54.334,112.375,33.069,73.303,1
2025-04-01 00:37:54,23.289,53.835,106.017,32.643,77.26,1
2025-04-01 00:37:55,23.191,54.717,101.707,32.787,63.889,1
2025-04-01 00:37:56,23.299,52.895,113.14,32.917,76.522,1
2025-04-01 00:37:57,24.573,52.577,110.46,21.419,75.002,1
2025-04-01 00:37:58,23.426,54.937,115.841,21.511,69.145,1
2025-04-01 00:37:59,21.337,53.293,112.71,21.339,67.961,1
2025-04-01 00:38:00,25.509,54.694,111.183,21.235,67.838,1
2025-04-01 00:38:01,20.936,54.635,116.191,21.437,74.445,1
2025-04-01 00:38:02,26.017,53.303,121.39,21.442,56.68,1
2025-04-01 00:38:03,25.187,52.959,112.558,21.315,44.06,1
2025-04-01 00:38:04,24.536,54.589,107.898,20.43,68.26,1
2025-04-01 00:38:05,21.214,54.248,105.009,20.927,71.811,1
2025-04-01 00:38:06,25.946,53.796,111.226,20.847,79.18,1
2025-04-01 00:38:07,22.891,53.447,111.928,21.014,75.631,1
2025-04-01 00:38:08,24.264,53.391,115.475,20.939,63.513,1
2025-04-01 00:38:09,20.633,52.484,119.644,20.669,69.881,1
2025-04-01 00:38:10,24.447,53.485,108.624,20.28,59.512,1
2025-04-01 00:38:11,20.287,52.285,97.773,20.385,76.979,1
2025-04-01 00:38:12,22.32,53.16,90.532,20.85,75.387,1
2025-04-01 00:38:13,24.329,52.576,87.826,20.233,77.939,1
2025-04-01 00:38:14,23.017,52.571,89.025,20.002,73.818,1
2025-04-01 00:38:15,23.689,52.655,95.339,20.238,77.361,1
2025-04-01 00:38:16,25.054,51.399,93.781,20.058,59.564,1
2025-04-01 00:38:17,27.087,53.406,96.87,20.84,79.042,1
2025-04-01 00:38:18,23.764,52.399,88.131,20.764,72.374,1
2025-04-01 00:38:19,23.123,51.191,93.216,20.383,74.555,1
2025-04-01 00:38:20,20.776,53.257,88.264,20.589,73.369,1
2025-04-01 00:38:21,23.87,52.243,72.791,19.857,71.832,1
2025-04-01 00:38:22,25.001,51.886,74.336,19.782,70.892,1
2025-04-01 00:38:23,24.199,50.893,67.459,19.795,70.586,1
2025-04-01 00:38:24,22.937,51.223,72.578,20.055,73.43,1
2025-04-01 00:38:25,23.569,52.028,73.956,19.362,84.741,1
2025-04-01 00:38:26,22.83,69.099,73.274,20.619,71.732,1
2025-04-01 00:38:27,21.353,68.999,72.572,19.399,65.147,1
2025-04-01 00:38:28,25.826,67.717,71.16,19.817,71.723,1
2025-04-01 00:38:29,24.819,69.737,73.305,20.186,82.478,1
2025-04-01 00:38:30,22.992,69.828,75.194,19.681,69.89,1
2025-04-01 00:38:31,24.89,70.253,72.152,19.742,78.843,1
2025-04-01 00:38:32,22.705,67.684,74.282,19.847,68.436,1
2025-04-01 00:38:33,23.585,67.903,77.631,19.595,75.41,1
2025-04-01 00:38:34,23.518,68.543,74.576,19.5,70.18,1
2025-04-01 00:38:35,22.953,68.261,75.529,20.138,80.729,1
2025-04-01 00:38:36,25.516,68.886,70.137,19.866,67.514,1
2025-04-01 00:38:37,21.091,69.038,74.208,19.04,62.311,1
2025-04-01 00:38:38,24.199,66.881,71.928,19.552,82.08,1
2025-04-01 00:38:39,23.829,67.11,74.831,19.46,65.591,1
2025-04-01 00:38:40,25.055,68.702,81.475,20.05,75.893,1
2025-04-01 00:38:41,21.298,67.904,74.677,19.38,70.316,1
2025-04-01 00:38:42,20.905,66.786,76.382,19.61,76.595,1
2025-04-01 00:38:43,22.382,67.783,75.24,19.461,77.027,1
2025-04-01 00:38:44,22.658,68.096,77.127,20.026,86.168,1
2025-04-01 00:38:45,24.123,65.454,81.909,18.977,54.143,1
2025-04-01 00:38:46,24.782,66.954,73.119,19.148,88.92,1
2025-04-01 00:38:47,22.718,67.021,80.079,19.923,65.14,1
2025-04-01 00:38:48,21.905,68.149,84.016,30.291,69.939,1
2025-04-01 00:38:49,21.996,67.107,80.296,30.382,76.289,1
2025-04-01 00:38:50,21.725,67.101,78.662,30.758,79.884,1
2025-04-01 00:38:51,23.202,65.61,80.136,29.685,81.389,1
2025-04-01 00:38:52,23.152,65.704,78.8,31.082,67.532,1
2025-04-01 00:38:53,21.594,67.352,76.721,29.441,84.514,1
2025-04-01 00:38:54,24.116,66.313,82.541,30.111,72.265,1
2025-04-01 00:38:55,21.78,67.584,82.916,30.616,84.358,1
2025-04-01 00:38:56,22.047,66.21,84.469,30.011,86.209,1
2025-04-01 00:38:57,20.238,66.151,81.785,29.846,78.578,1
2025-04-01 00:38:58,23.283,65.464,82.453,28.857,72.551,1
2025-04-01 00:38:59,23.099,66.027,84.23,29.554,78.889,1
2025-04-01 00:39:00,23.473,64.381,80.112,30.536,65.556,1
2025-04-01 00:39:01,21.392,65.949,83.758,29.631,70.81,1
2025-04-01 00:39:02,19.25,66.826,79.094,29.597,80.239,1
2025-04-01 00:39:03,22.095,66.136,82.581,30.571,67.405,1
2025-04-01 00:39:04,21.771,64.72,81.517,30.305,83.2,1
2025-04-01 00:39:05,20.235,38.503,76.228,30.732,61.146,1
2025-04-01 00:39:06,23.28,37.226,81.215,30.801,76.233,1
2025-04-01 00:39:07,24.79,36.458,79.462,30.0,78.707,1
2025-04-01 00:39:08,21.198,34.766,74.416,30.952,78.794,1
2025-04-01 00:39:09,19.896,34.833,73.633,17.948,76.921,1
2025-04-01 00:39:10,22.913,36.157,75.483,17.871,66.159,1
2025-04-01 00:39:11,23.542,36.523,78.929,17.661,83.111,1
2025-04-01 00:39:12,24.249,35.046,76.923,18.202,86.657,1
2025-04-01 00:39:13,20.914,35.746,76.364,18.504,77.143,1
2025-04-01 00:39:14,20.763,35.856,69.597,18.158,80.557,1
2025-04-01 00:39:15,21.941,35.353,72.763,18.144,85.212,1
2025-04-01 00:39:16,22.85,35.57,77.741,17.832,86.348,1
2025-04-01 00:39:17,24.111,36.549,82.7,18.351,80.485,1
2025-04-01 00:39:18,22.962,35.129,79.969,18.387,74.972,1
2025-04-01 00:39:19,23.304,35.25,78.695,18.953,80.506,1
2025-04-01 00:39:20,23.182,35.303,72.956,18.041,101.71,1
2025-04-01 00:39:21,18.752,35.244,72.96,18.948,81.949,1
2025-04-01 00:39:22,23.66,34.461,74.986,17.939,98.239,1
2025-04-01 00:39:23,23.057,36.9,80.594,18.285,83.944,1
2025-04-01 00:39:24,22.638,34.754,82.708,18.765,77.727,1
2025-04-01 00:39:25,22.364,35.14,80.736,18.41,81.476,1
2025-04-01 00:39:26,20.779,34.293,79.128,8.343,88.842,1
2025-04-01 00:39:27,18.798,34.231,75.789,8.643,74.166,1
2025-04-01 00:39:28,24.484,35.259,79.94,8.589,98.321,1
2025-04-01 00:39:29,25.857,36.218,68.291,8.662,95.848,1
2025-04-01 00:39:30,27.237,35.854,85.866,8.664,87.973,1
2025-04-01 00:39:31,34.218,36.148,73.416,8.649,88.016,1
2025-04-01 00:39:32,27.788,34.373,72.959,8.665,80.531,1
2025-04-01 00:39:33,29.02,64.136,83.433,8.419,87.878,1
2025-04-01 00:39:34,29.083,64.626,77.723,8.647,77.307,1
2025-04-01 00:39:35,31.22,65.482,77.172,8.797,104.613,1
2025-04-01 00:39:36,32.633,64.78,86.284,8.823,80.668,1
2025-04-01 00:39:37,31.069,64.862,85.043,8.684,91.188,1
2025-04-01 00:39:38,30.992,65.244,88.213,8.703,86.448,1
2025-04-01 00:39:39,33.171,38.542,94.992,9.013,71.282,1
2025-04-01 00:39:40,34.047,38.867,83.138,8.728,78.459,1
2025-04-01 00:39:41,25.956,38.608,83.417,8.858,94.057,1
2025-04-01 00:39:42,31.247,38.402,76.903,8.748,84.15,1
2025-04-01 00:39:43,45.649,38.918,86.164,8.995,72.532,1
2025-04-01 00:39:44,42.718,39.012,82.267,8.855,94.593,1
2025-04-01 00:39:45,45.979,38.338,92.426,8.689,86.299,1
2025-04-01 00:39:46,45.738,37.816,88.129,4.797,79.418,1
2025-04-01 00:39:47,44.258,38.143,89.676,4.974,89.648,1
2025-04-01 00:39:48,45.984,39.082,73.717,4.998,77.927,1
2025-04-01 00:39:49,41.487,38.642,97.238,4.956,97.745,1
2025-04-01 00:39:50,45.868,37.935,84.999,4.827,74.401,1
2025-04-01 00:39:51,47.376,37.25,81.285,5.036,79.123,1
2025-04-01 00:39:52,48.897,39.747,82.271,4.992,85.51,1
2025-04-01 00:39:53,45.317,38.526,98.188,4.894,91.023,1
2025-04-01 00:39:54,40.702,38.934,85.801,4.983,83.398,1
2025-04-01 00:39:55,48.463,39.049,89.532,4.794,84.375,1
2025-04-01 00:39:56,45.647,39.53,86.26,4.931,84.515,1
2025-04-01 00:39:57,43.263,37.692,84.927,4.924,84.286,1
2025-04-01 00:39:58,46.471,38.629,85.45,4.894,84.593,1
2025-04-01 00:39:59,41.019,39.935,103.024,4.834,84.349,1
2025-04-01 00:40:00,53.872,40.316,98.748,4.943,84.136,1
2025-04-01 00:40:01,45.268,38.894,98.828,4.896,84.22,1
2025-04-01 00:40:02,47.757,39.328,102.855,5.018,84.013,1
2025-04-01 00:40:03,44.759,39.157,99.668,10.502,83.238,1
2025-04-01 00:40:04,44.588,38.19,101.217,10.714,83.118,1
2025-04-01 00:40:05,45.564,38.213,103.874,10.511,83.111,1
2025-04-01 00:40:06,44.484,38.146,99.767,10.574,83.007,1
2025-04-01 00:40:07,40.695,39.49,104.034,10.348,83.677,1
2025-04-01 00:40:08,45.214,19.711,100.607,10.705,82.885,1
2025-04-01 00:40:09,51.782,18.516,108.067,10.629,81.375,1
2025-04-01 00:40:10,45.013,17.941,117.996,10.754,81.345,1
2025-04-01 00:40:11,46.051,18.293,103.603,10.544,82.862,1
2025-04-01 00:40:12,44.377,20.034,110.631,10.545,83.973,1
2025-04-01 00:40:13,45.524,19.576,105.837,10.406,82.742,1
2025-04-01 00:40:14,42.21,18.799,112.113,10.382,81.806,1
2025-04-01 00:40:15,43.688,19.061,102.985,10.345,71.728,1
2025-04-01 00:40:16,44.041,18.53,105.459,10.473,82.919,1
2025-04-01 00:40:17,39.593,18.869,106.326,10.328,83.294,1
2025-04-01 00:40:18,43.776,19.562,107.679,10.043,97.597,1
2025-04-01 00:40:19,45.786,19.918,119.121,10.259,87.873,1
2025-04-01 00:40:20,42.262,19.059,110.579,10.529,83.061,1
2025-04-01 00:40:21,49.189,-7.698,118.189,10.503,80.783,1
2025-04-01 00:40:22,41.079,-8.263,122.123,10.514,77.254,1
2025-04-01 00:40:23,49.231,-7.353,127.53,10.3,84.725,1
2025-04-01 00:40:24,53.613,-8.966,113.091,10.044,79.404,1
2025-04-01 00:40:25,61.531,-7.755,128.177,10.075,83.44,1
2025-04-01 00:40:26,53.644,-8.664,134.253,10.108,76.609,1
2025-04-01 00:40:27,51.664,-7.464,124.817,10.387,71.881,1
2025-04-01 00:40:28,53.521,-7.288,118.523,10.516,70.805,1
2025-04-01 00:40:29,48.358,12.336,126.448,10.303,88.758,1
2025-04-01 00:40:30,60.368,13.56,120.719,9.914,85.809,1
2025-04-01 00:40:31,61.897,14.816,120.125,10.01,80.334,1
2025-04-01 00:40:32,59.984,13.982,124.46,10.139,68.802,1
2025-04-01 00:40:33,54.057,11.846,122.124,10.081,80.969,1
2025-04-01 00:40:34,64.347,-3.876,122.117,17.898,81.221,1
2025-04-01 00:40:35,59.555,-3.657,120.308,17.961,60.974,1
2025-04-01 00:40:36,63.182,-3.355,121.09,10.488,88.597,1
2025-04-01 00:40:37,59.47,-3.22,118.019,10.422,76.733,1
2025-04-01 00:40:38,59.306,-1.965,112.403,10.5,89.705,1
2025-04-01 00:40:39,60.016,-5.556,110.193,10.135,75.107,1
2025-04-01 00:40:40,66.416,-4.278,112.213,10.377,70.111,1
2025-04-01 00:40:41,56.366,-1.97,83.268,17.27,70.549,1
2025-04-01 00:40:42,57.201,-4.472,74.291,17.969,72.177,1
2025-04-01 00:40:43,61.798,-4.03,83.333,17.335,80.172,1
2025-04-01 00:40:44,57.871,-2.915,83.292,17.146,67.104,1
2025-04-01 00:40:45,63.181,-4.043,71.383,17.315,62.06,1
2025-04-01 00:40:46,61.791,-4.086,84.776,17.456,86.617,1
2025-04-01 00:40:47,61.868,-1.826,88.995,16.859,78.325,1
2025-04-01 00:40:48,62.797,-4.284,80.152,16.926,71.884,1
2025-04-01 00:40:49,61.561,-3.05,83.349,17.122,62.466,1
2025-04-01 00:40:50,65.478,24.511,81.383,17.477,74.193,1
2025-04-01 00:40:51,61.013,24.628,68.722,8.473,73.731,1
2025-04-01 00:40:52,34.435,22.634,66.458,8.674,84.878,1
2025-04-01 00:40:53,34.427,22.466,79.243,8.581,74.752,1
2025-04-01 00:40:54,34.864,24.166,71.439,8.549,63.2,1
2025-04-01 00:40:55,30.233,23.103,72.852,8.744,70.402,1
2025-04-01 00:40:56,31.839,24.58,72.33,8.648,63.097,1
2025-04-01 00:40:57,33.182,23.216,84.106,8.278,78.318,1
2025-04-01 00:40:58,39.074,23.395,67.172,8.82,57.286,1
2025-04-01 00:40:59,45.881,24.842,68.63,8.55,73.107,1
2025-04-01 00:41:00,52.005,24.933,71.05,8.381,71.1,1
2025-04-01 00:41:01,48.073,24.655,71.761,4.482,67.307,1
2025-04-01 00:41:02,44.111,24.184,68.535,4.28,70.241,1
2025-04-01 00:41:03,52.357,22.881,75.355,4.357,81.767,1
2025-04-01 00:41:04,46.591,23.931,72.127,4.278,68.083,1
2025-04-01 00:41:05,44.034,25.91,80.694,4.412,83.687,1
