time,温度,湿度,A,B,C,health
2025-01-01 00:25:57,26.18,56.662,91.196,45.348,86.836,0.558701
2025-01-01 00:25:58,26.215,57.159,91.28,45.611,84.905,0.544417
2025-01-01 00:25:59,25.752,56.557,93.331,46.282,88.468,0.590105
2025-01-01 00:26:00,25.644,58.472,91.045,45.235,85.392,0.571747
2025-01-01 00:26:01,25.925,58.076,91.079,45.418,86.949,0.574273
2025-01-01 00:26:02,25.462,57.01,90.902,47.449,85.401,0.547598
2025-01-01 00:26:03,25.312,56.099,94.784,47.319,87.59,0.592739
2025-01-01 00:26:04,25.43,56.96,91.897,48.077,87.54,0.568533
2025-01-01 00:26:05,25.598,57.905,92.578,46.625,85.587,0.571724
2025-01-01 00:26:06,25.348,57.551,90.918,46.802,86.3,0.566442
2025-01-01 00:26:07,26.026,57.5,93.029,46.183,87.494,0.58155
2025-01-01 00:26:08,26.324,57.631,90.309,46.049,86.324,0.546421
2025-01-01 00:26:09,25.18,58.207,91.116,47.05,84.847,0.562774
2025-01-01 00:26:10,26.001,57.435,91.378,47.466,86.029,0.547484
2025-01-01 00:26:11,25.893,57.956,92.344,47.031,85.039,0.556289
2025-01-01 00:26:12,26.188,56.548,91.348,45.755,86.11,0.549876
2025-01-01 00:26:13,26.025,60.118,93.682,46.766,84.976,0.580958
2025-01-01 00:26:14,25.319,57.309,92.679,45.863,86.359,0.586096
2025-01-01 00:26:15,25.429,57.826,91.505,46.247,83.755,0.554406
2025-01-01 00:26:16,26.089,58.218,93.213,47.844,84.546,0.550487
2025-01-01 00:26:17,26.603,57.27,91.843,45.604,84.929,0.541195
2025-01-01 00:26:18,24.995,57.719,91.667,48.328,85.678,0.564889
2025-01-01 00:26:19,26.289,57.736,93.177,47.063,84.044,0.543828
2025-01-01 00:26:20,26.725,56.856,89.852,46.282,84.787,0.513606
2025-01-01 00:26:21,26.067,58.239,93.064,46.741,86.768,0.576338
2025-01-01 00:26:22,26.432,56.181,91.642,46.171,86.898,0.547393
2025-01-01 00:26:23,25.819,59.613,91.667,46.314,82.768,0.551586
2025-01-01 00:26:24,26.124,58.683,94.367,46.844,85.09,0.57386
2025-01-01 00:26:25,25.387,58.56,91.907,46.557,87.309,0.590487
2025-01-01 00:26:26,25.039,56.214,93.423,46.108,86.228,0.587046
2025-01-01 00:26:27,26.695,57.189,92.777,46.713,86.238,0.548322
2025-01-01 00:26:28,25.745,59.401,92.912,45.875,86.41,0.594101
2025-01-01 00:26:29,26.022,62.194,92.311,45.946,84.566,0.588394
2025-01-01 00:26:30,25.57,59.268,92.292,45.975,85.957,0.587869
2025-01-01 00:26:31,25.571,59.141,94.156,48.376,86.249,0.585948
2025-01-01 00:26:32,26.202,58.66,93.594,47.402,85.794,0.567704
2025-01-01 00:26:33,25.937,57.318,92.2,47.594,85.175,0.546405
2025-01-01 00:26:34,26.503,59.192,91.69,47.166,85.571,0.550207
2025-01-01 00:26:35,26.553,57.127,92.189,47.603,84.241,0.523296
2025-01-01 00:26:36,26.5,57.049,93.794,48.179,86.327,0.549357
2025-01-01 00:26:37,26.471,57.017,94.031,47.607,83.847,0.535353
2025-01-01 00:26:38,27.153,59.298,93.447,48.635,84.57,0.530887
2025-01-01 00:26:39,25.842,58.296,91.317,47.335,86.346,0.560508
2025-01-01 00:26:40,26.36,58.486,93.729,47.888,85.855,0.560877
2025-01-01 00:26:41,26.966,58.401,94.322,48.015,84.904,0.542558
2025-01-01 00:26:42,27.044,57.322,93.236,46.751,83.408,0.521337
2025-01-01 00:26:43,25.713,57.809,95.087,47.576,85.384,0.579037
2025-01-01 00:26:44,26.279,57.891,91.832,46.114,84.66,0.546939
2025-01-01 00:26:45,27.126,57.138,93.884,47.529,85.969,0.538628
2025-01-01 00:26:46,26.712,58.071,92.226,47.456,84.749,0.532387
2025-01-01 00:26:47,26.567,57.526,94.353,47.454,83.243,0.535626
2025-01-01 00:26:48,26.372,59.217,93.956,47.447,83.659,0.552981
2025-01-01 00:26:49,26.3,59.333,95.194,48.23,84.781,0.568386
2025-01-01 00:26:50,26.647,57.41,93.943,47.16,85.398,0.549818
2025-01-01 00:26:51,26.388,58.439,93.091,49.405,83.845,0.527068
2025-01-01 00:26:52,26.503,60.624,93.056,48.42,84.305,0.551638
2025-01-01 00:26:53,26.575,57.82,93.35,47.373,86.138,0.554399
2025-01-01 00:26:54,26.207,59.26,93.143,48.583,86.491,0.565558
2025-01-01 00:26:55,26.823,58.971,95.055,48.912,85.464,0.553631
2025-01-01 00:26:56,28.024,59.991,95.039,48.462,84.761,0.531803
2025-01-01 00:26:57,25.689,59.226,92.323,47.413,84.329,0.561385
2025-01-01 00:26:58,26.75,58.532,93.915,50.058,85.692,0.536514
2025-01-01 00:26:59,26.218,59.062,93.996,48.832,84.636,0.553359
2025-01-01 00:27:00,26.896,59.11,93.211,47.374,86.089,0.555327
2025-01-01 00:27:01,26.641,58.969,94.489,48.592,86.122,0.561073
2025-01-01 00:27:02,27.008,57.775,95.572,48.301,85.416,0.548752
2025-01-01 00:27:03,27.225,60.37,95.063,48.535,84.295,0.548279
2025-01-01 00:27:04,26.743,60.226,95.58,47.629,84.356,0.569096
2025-01-01 00:27:05,27.222,58.148,93.576,48.681,82.856,0.50713
2025-01-01 00:27:06,25.493,58.925,94.394,48.026,84.733,0.578144
2025-01-01 00:27:07,27.469,59.033,93.655,48.466,84.662,0.525456
2025-01-01 00:27:08,26.871,58.135,94.724,49.11,83.076,0.522501
2025-01-01 00:27:09,27.231,57.457,94.879,48.473,87.533,0.552256
2025-01-01 00:27:10,26.091,58.687,95.575,48.677,85.329,0.57235
2025-01-01 00:27:11,26.294,59.034,95.994,49.62,83.619,0.552644
2025-01-01 00:27:12,26.791,57.982,95.437,48.309,87.057,0.567492
2025-01-01 00:27:13,26.718,59.634,93.955,48.556,83.962,0.542601
2025-01-01 00:27:14,26.877,60.653,93.531,48.127,85.518,0.559375
2025-01-01 00:27:15,27.286,60.365,95.472,48.528,84.59,0.55253
2025-01-01 00:27:16,25.869,59.429,96.521,49.346,83.895,0.573324
2025-01-01 00:27:17,27.246,57.749,95.066,49.81,84.008,0.51634
2025-01-01 00:27:18,26.771,60.338,93.634,48.71,86.099,0.560641
2025-01-01 00:27:19,26.673,59.802,97.317,49.899,85.389,0.572555
2025-01-01 00:27:20,26.047,60.113,95.793,49.552,84.153,0.569437
2025-01-01 00:27:21,27.042,61.658,95.547,48.419,81.801,0.545951
2025-01-01 00:27:22,25.59,58.931,94.281,49.721,84.588,0.561527
2025-01-01 00:27:23,27.129,56.914,95.539,50.594,82.688,0.499545
2025-01-01 00:27:24,26.066,58.769,96.283,48.182,84.791,0.578162
2025-01-01 00:27:25,26.846,60.342,96.174,51.357,83.248,0.535477
2025-01-01 00:27:26,26.766,59.916,95.066,49.321,83.334,0.54136
2025-01-01 00:27:27,27.417,58.706,95.764,48.547,83.259,0.528342
2025-01-01 00:27:28,26.75,58.536,95.282,50.034,85.209,0.543323
2025-01-01 00:27:29,26.499,59.634,97.638,50.646,81.823,0.542837
2025-01-01 00:27:30,26.599,58.776,96.946,49.814,84.787,0.559498
2025-01-01 00:27:31,27.495,60.576,95.604,50.344,84.271,0.534305
2025-01-01 00:27:32,27.132,59.677,95.038,51.848,83.731,0.515564
2025-01-01 00:27:33,26.677,59.495,96.563,50.374,83.238,0.543194
2025-01-01 00:27:34,26.758,59.397,95.871,52.652,84.317,0.527229
2025-01-01 00:27:35,26.098,60.452,96.025,51.335,83.163,0.551288
2025-01-01 00:27:36,27.082,60.265,95.388,50.421,83.109,0.529329
2025-01-01 00:27:37,26.013,60.457,95.592,50.67,83.68,0.55907
2025-01-01 00:27:38,27.274,60.469,96.847,50.238,85.624,0.560006
2025-01-01 00:27:39,26.968,60.25,96.499,50.75,81.701,0.526269
2025-01-01 00:27:40,28.102,59.322,99.344,51.056,84.073,0.533461
2025-01-01 00:27:41,26.363,59.658,97.523,50.34,83.256,0.559211
2025-01-01 00:27:42,26.867,60.027,95.859,49.616,83.118,0.542114
2025-01-01 00:27:43,27.822,62.52,95.558,51.833,81.505,0.506998
2025-01-01 00:27:44,27.523,59.139,97.575,51.611,81.185,0.503124
2025-01-01 00:27:45,26.584,60.102,96.863,49.754,83.654,0.560132
2025-01-01 00:27:46,27.048,60.653,98.675,51.08,81.677,0.541742
2025-01-01 00:27:47,26.941,60.284,97.71,51.82,84.373,0.550681
2025-01-01 00:27:48,27.085,61.694,95.53,51.793,81.888,0.520647
2025-01-01 00:27:49,26.599,60.345,96.577,50.554,83.721,0.554029
2025-01-01 00:27:50,26.907,60.452,97.006,51.949,82.322,0.529293
2025-01-01 00:27:51,26.156,61.534,98.209,51.23,82.217,0.567829
2025-01-01 00:27:52,27.026,62.563,96.8,51.584,81.822,0.539357
2025-01-01 00:27:53,27.187,62.193,98.091,50.591,83.395,0.563343
2025-01-01 00:27:54,26.851,60.682,96.688,47.975,83.681,0.570477
2025-01-01 00:27:55,26.161,60.802,98.117,50.812,82.396,0.56617
2025-01-01 00:27:56,27.465,60.931,98.567,51.916,83.435,0.541974
2025-01-01 00:27:57,27.156,61.064,99.745,51.376,82.692,0.55685
2025-01-01 00:27:58,26.613,60.102,98.616,52.113,81.027,0.533818
2025-01-01 00:27:59,26.839,61.919,97.641,52.53,83.033,0.548249
2025-01-01 00:28:00,26.231,61.222,100.038,51.432,82.169,0.576005
2025-01-01 00:28:01,26.471,61.003,98.449,51.405,79.343,0.533751
2025-01-01 00:28:02,26.717,59.809,99.494,50.05,81.961,0.559181
2025-01-01 00:28:03,27.602,61.175,98.195,50.612,80.348,0.521971
2025-01-01 00:28:04,26.669,59.252,98.987,50.829,80.852,0.537229
2025-01-01 00:28:05,27.311,60.596,98.183,52.396,81.981,0.524295
2025-01-01 00:28:06,26.723,60.647,99.395,51.744,82.139,0.553389
2025-01-01 00:28:07,27.118,61.529,99.964,51.622,81.177,0.548526
2025-01-01 00:28:08,26.924,63.154,98.754,51.58,82.76,0.568845
2025-01-01 00:28:09,27.433,61.879,98.787,51.524,81.939,0.542007
2025-01-01 00:28:10,26.73,62.787,99.783,52.934,81.517,0.558162
2025-01-01 00:28:11,26.212,62.016,98.69,52.317,82.026,0.56427
2025-01-01 00:28:12,26.308,62.528,98.086,53.083,83.368,0.566634
2025-01-01 00:28:13,26.733,63.292,100.046,50.582,79.29,0.562937
2025-01-01 00:28:14,26.375,60.735,99.674,52.809,83.378,0.566219
2025-01-01 00:28:15,27.205,60.702,99.741,52.041,81.027,0.534323
2025-01-01 00:28:16,26.767,62.199,100.48,52.248,80.78,0.557369
2025-01-01 00:28:17,28.187,61.559,100.709,53.6,81.18,0.515834
2025-01-01 00:28:18,26.131,61.814,99.976,52.25,80.546,0.562807
2025-01-01 00:28:19,27.101,61.377,99.103,52.999,80.309,0.523597
2025-01-01 00:28:20,26.435,61.061,99.676,51.834,82.52,0.567464
2025-01-01 00:28:21,26.752,63.309,100.988,52.72,81.643,0.573378
2025-01-01 00:28:22,27.069,60.62,100.629,51.46,79.097,0.531995
2025-01-01 00:28:23,25.834,62.437,100.031,52.729,82.154,0.583932
2025-01-01 00:28:24,27.114,62.306,99.885,53.124,81.926,0.54879
2025-01-01 00:28:25,27.946,60.234,101.376,53.741,79.457,0.50113
2025-01-01 00:28:26,26.767,61.013,100.625,52.241,81.402,0.554873
2025-01-01 00:28:27,27.122,61.212,101.687,52.512,81.876,0.558557
2025-01-01 00:28:28,27.503,62.471,101.902,52.458,79.153,0.538996
2025-01-01 00:28:29,26.907,61.57,100.798,52.808,81.367,0.552732
2025-01-01 00:28:30,26.697,61.882,102.149,52.277,80.161,0.564125
2025-01-01 00:28:31,25.847,60.54,101.425,51.36,81.568,0.585634
2025-01-01 00:28:32,27.304,64.354,101.642,52.287,79.743,0.561542
2025-01-01 00:28:33,26.924,62.13,99.273,53.118,82.06,0.548131
2025-01-01 00:28:34,26.472,62.588,100.578,53.073,80.463,0.558837
2025-01-01 00:28:35,27.039,61.579,100.72,53.667,79.963,0.531221
2025-01-01 00:28:36,26.682,61.497,101.405,53.933,79.779,0.540441
2025-01-01 00:28:37,26.707,64.092,101.924,52.932,81.641,0.58566
2025-01-01 00:28:38,27.271,60.293,102.052,52.055,79.67,0.5364
2025-01-01 00:28:39,26.296,62.518,102.268,53.678,81.756,0.581279
2025-01-01 00:28:40,27.485,61.058,101.384,53.378,80.685,0.530659
2025-01-01 00:28:41,26.259,61.894,102.846,53.21,78.712,0.560497
2025-01-01 00:28:42,26.624,61.69,104.049,54.422,80.352,0.564683
2025-01-01 00:28:43,27.913,61.372,101.972,53.835,80.322,0.521567
2025-01-01 00:28:44,27.511,62.423,101.746,53.601,78.51,0.523369
2025-01-01 00:28:45,26.993,59.848,101.809,53.661,80.167,0.529568
2025-01-01 00:28:46,26.469,62.13,102.664,54.236,80.753,0.565359
2025-01-01 00:28:47,26.671,62.384,102.137,53.03,81.402,0.572912
2025-01-01 00:28:48,26.968,61.144,101.016,52.903,81.294,0.548605
2025-01-01 00:28:49,26.946,64.046,101.373,53.444,82.806,0.581605
2025-01-01 00:28:50,26.877,61.967,103.933,52.713,79.885,0.568998
2025-01-01 00:28:51,26.902,62.352,104.277,53.641,80.494,0.572058
2025-01-01 00:28:52,26.806,62.026,104.678,53.777,79.048,0.56202
2025-01-01 00:28:53,26.187,62.565,103.386,53.666,81.982,0.594354
2025-01-01 00:28:54,26.645,63.983,102.25,53.453,78.597,0.560067
2025-01-01 00:28:55,27.355,65.176,102.884,55.084,81.819,0.572376
2025-01-01 00:28:56,26.208,63.476,101.911,54.533,81.61,0.580046
2025-01-01 00:28:57,26.792,63.847,101.953,53.721,78.561,0.551203
2025-01-01 00:28:58,26.471,64.503,103.818,53.891,80.692,0.593465
2025-01-01 00:28:59,26.931,63.063,104.181,54.934,79.942,0.561876
2025-01-01 00:29:00,26.675,64.412,105.679,53.381,78.846,0.591246
2025-01-01 00:29:01,27.603,63.661,103.716,53.092,79.123,0.554719
2025-01-01 00:29:02,27.111,63.04,102.52,54.06,79.55,0.54814
2025-01-01 00:29:03,26.196,63.273,103.833,54.223,79.61,0.579496
2025-01-01 00:29:04,27.181,61.129,103.75,54.296,80.917,0.551431
2025-01-01 00:29:05,26.451,63.269,103.617,54.579,79.755,0.570763
2025-01-01 00:29:06,26.543,61.46,104.528,53.342,78.092,0.557873
2025-01-01 00:29:07,26.982,61.405,103.046,52.812,79.854,0.554712
2025-01-01 00:29:08,26.572,63.25,104.466,53.48,76.811,0.558435
2025-01-01 00:29:09,27.258,61.969,105.061,54.422,78.391,0.544314
2025-01-01 00:29:10,26.417,63.102,105.903,53.227,78.453,0.587011
2025-01-01 00:29:11,26.487,63.274,104.867,52.425,79.538,0.593459
2025-01-01 00:29:12,26.461,63.344,105.673,54.094,80.82,0.598826
2025-01-01 00:29:13,26.499,62.283,104.258,53.53,78.903,0.568105
2025-01-01 00:29:14,27.324,64.111,104.469,52.607,78.155,0.565647
2025-01-01 00:29:15,27.081,63.149,106.192,54.052,77.698,0.562757
2025-01-01 00:29:16,27.614,63.704,103.543,53.687,79.485,0.552021
2025-01-01 00:29:17,27.885,62.092,104.581,55.339,78.196,0.518997
2025-01-01 00:29:18,26.227,63.135,106.182,54.07,77.773,0.581871
2025-01-01 00:29:19,26.77,64.436,104.911,54.469,79.466,0.580646
2025-01-01 00:29:20,26.138,64.333,104.905,53.986,79.676,0.598799
2025-01-01 00:29:21,26.329,62.59,104.992,53.521,77.069,0.564836
2025-01-01 00:29:22,26.394,62.867,105.442,53.607,76.372,0.562536
2025-01-01 00:29:23,26.172,62.448,106.476,54.859,77.999,0.576372
2025-01-01 00:29:24,26.166,62.804,106.38,54.589,76.697,0.569744
2025-01-01 00:29:25,26.61,62.086,105.532,52.796,76.481,0.559546
2025-01-01 00:29:26,26.065,63.37,106.677,52.983,76.713,0.590214
2025-01-01 00:29:27,27.085,64.165,105.989,53.021,79.167,0.588078
2025-01-01 00:29:28,26.196,62.771,106.569,54.817,78.64,0.584413
2025-01-01 00:29:29,28.05,63.488,104.744,52.576,80.758,0.568645
2025-01-01 00:29:30,26.41,63.382,107.572,54.582,76.988,0.580118
2025-01-01 00:29:31,26.662,64.68,106.114,54.263,79.303,0.594054
2025-01-01 00:29:32,25.969,63.036,103.205,54.052,78.25,0.568112
2025-01-01 00:29:33,27.46,63.096,107.672,53.545,76.939,0.562882
2025-01-01 00:29:34,27.157,62.847,106.076,54.863,77.381,0.549344
2025-01-01 00:29:35,26.735,62.578,105.733,53.99,76.834,0.556036
2025-01-01 00:29:36,25.903,64.267,105.579,52.731,77.768,0.602231
2025-01-01 00:29:37,26.672,63.625,106.681,52.904,78.593,0.594611
2025-01-01 00:29:38,25.995,63.837,105.408,52.542,76.917,0.590377
2025-01-01 00:29:39,27.276,65.078,105.774,54.803,78.329,0.569083
2025-01-01 00:29:40,26.939,65.157,105.852,54.966,78.788,0.580217
2025-01-01 00:29:41,26.572,62.2,106.165,54.678,79.006,0.572916
2025-01-01 00:29:42,25.295,64.516,105.994,53.677,75.758,0.597376
2025-01-01 00:29:43,26.01,64.114,107.413,52.632,77.059,0.607585
2025-01-01 00:29:44,26.835,63.448,106.882,52.91,77.921,0.585834
2025-01-01 00:29:45,27.086,64.258,107.054,52.942,75.718,0.569403
2025-01-01 00:29:46,27.023,62.224,107.32,53.676,75.404,0.549813
2025-01-01 00:29:47,25.661,65.434,106.664,54.801,76.896,0.602118
2025-01-01 00:29:48,26.597,64.506,105.784,54.775,76.386,0.564277
2025-01-01 00:29:49,26.942,63.146,108.656,53.254,76.628,0.58178
2025-01-01 00:29:50,25.593,63.446,107.824,51.832,76.223,0.613871
2025-01-01 00:29:51,26.407,62.348,108.554,52.663,79.335,0.612791
2025-01-01 00:29:52,26.536,63.756,108.019,54.522,76.143,0.577092
2025-01-01 00:29:53,26.237,63.607,106.567,53.73,77.354,0.587114
2025-01-01 00:29:54,25.449,62.783,104.722,53.234,77.229,0.58693
2025-01-01 00:29:55,26.2,64.904,105.882,53.15,74.535,0.573531
2025-01-01 00:29:56,26.187,65.423,107.788,52.862,78.277,0.623854
2025-01-01 00:29:57,26.264,64.137,107.089,52.471,77.224,0.602341
2025-01-01 00:29:58,26.044,63.877,106.809,55.062,76.617,0.57946
2025-01-01 00:29:59,26.092,64.636,104.771,54.748,77.654,0.579152
2025-01-01 00:30:00,26.281,64.2,107.29,52.685,76.285,0.594874
2025-01-01 00:30:01,26.509,63.155,106.258,51.908,77.357,0.588811
2025-01-01 00:30:02,26.123,63.602,106.65,53.414,74.005,0.565265
2025-01-01 00:30:03,26.057,63.976,108.258,53.127,77.195,0.609414
2025-01-01 00:30:04,26.295,64.537,106.412,53.714,76.392,0.583759
2025-01-01 00:30:05,25.276,64.316,106.54,53.861,76.369,0.604
2025-01-01 00:30:06,26.462,64.534,107.69,52.206,75.077,0.590134
2025-01-01 00:30:07,26.21,62.815,108.408,54.131,75.784,0.580271
2025-01-01 00:30:08,26.216,65.022,107.162,52.788,75.708,0.595873
2025-01-01 00:30:09,26.663,64.376,109.06,53.519,74.598,0.581532
2025-01-01 00:30:10,25.193,66.941,106.342,52.786,76.355,0.630404
2025-01-01 00:30:11,25.169,64.017,106.193,53.695,77.773,0.613898
2025-01-01 00:30:12,26.279,64.744,106.133,51.029,74.14,0.584835
2025-01-01 00:30:13,26.125,67.265,106.045,53.47,76.395,0.606192
2025-01-01 00:30:14,26.2,64.645,108.058,52.174,75.263,0.601101
2025-01-01 00:30:15,25.87,64.398,106.766,52.858,75.086,0.590391
2025-01-01 00:30:16,26.419,63.494,106.356,53.753,75.781,0.567697
2025-01-01 00:30:17,26.539,66.024,108.166,52.073,75.761,0.609184
2025-01-01 00:30:18,26.301,63.351,108.631,51.906,75.838,0.600424
2025-01-01 00:30:19,25.914,64.952,108.876,52.333,74.222,0.606121
2025-01-01 00:30:20,24.977,64.065,108.719,52.24,76.85,0.639761
2025-01-01 00:30:21,26.401,64.363,106.942,51.704,75.603,0.592449
2025-01-01 00:30:22,26.613,63.142,108.153,52.585,76.183,0.586402
2025-01-01 00:30:23,26.31,65.923,108.388,52.581,76.892,0.620322
2025-01-01 00:30:24,25.533,64.315,107.431,52.78,73.094,0.586642
2025-01-01 00:30:25,26.295,63.391,108.084,51.708,76.121,0.600426
2025-01-01 00:30:26,26.374,65.871,106.679,51.562,75.133,0.599201
2025-01-01 00:30:27,26.708,64.127,107.315,52.175,76.518,0.590818
2025-01-01 00:30:28,25.476,64.978,108.324,52.027,74.301,0.614403
2025-01-01 00:30:29,25.786,65.498,109.469,51.995,76.351,0.636138
2025-01-01 00:30:30,26.258,65.142,109.121,51.561,73.93,0.605139
2025-01-01 00:30:31,25.898,62.483,108.638,52.342,75.646,0.598259
2025-01-01 00:30:32,25.296,65.387,108.063,51.275,75.473,0.633625
2025-01-01 00:30:33,26.046,64.602,107.913,51.882,74.913,0.602324
2025-01-01 00:30:34,26.113,64.385,106.545,51.685,73.83,0.581681
2025-01-01 00:30:35,25.853,64.616,107.161,51.853,74.595,0.598629
2025-01-01 00:30:36,25.903,63.126,107.195,52.777,76.115,0.592548
2025-01-01 00:30:37,25.649,64.939,108.574,50.727,76.762,0.640609
2025-01-01 00:30:38,26.502,63.393,108.945,49.814,77.293,0.625151
2025-01-01 00:30:39,25.297,64.481,108.736,51.2,75.55,0.633299
2025-01-01 00:30:40,25.438,64.933,109.18,50.702,75.191,0.6374
2025-01-01 00:30:41,25.722,65.861,108.067,49.161,75.4,0.642173
2025-01-01 00:30:42,26.14,63.977,107.008,52.915,77.147,0.599447
2025-01-01 00:30:43,24.936,66.257,107.937,51.913,75.43,0.641474
2025-01-01 00:30:44,25.014,65.762,107.256,51.945,74.883,0.627009
2025-01-01 00:30:45,24.635,64.394,108.632,51.13,74.422,0.637521
2025-01-01 00:30:46,25.654,63.724,107.608,51.641,74.534,0.600884
2025-01-01 00:30:47,25.063,63.397,107.86,50.912,75.164,0.623234
2025-01-01 00:30:48,25.414,65.121,108.643,51.847,73.773,0.616204
2025-01-01 00:30:49,25.921,64.12,107.197,51.292,73.898,0.592293
2025-01-01 00:30:50,25.254,66.064,108.891,51.057,74.549,0.639576
2025-01-01 00:30:51,25.674,64.193,106.567,51.062,74.059,0.596389
2025-01-01 00:30:52,25.393,63.979,108.208,52.148,75.293,0.615193
2025-01-01 00:30:53,25.862,65.121,107.796,51.054,75.363,0.61856
2025-01-01 00:30:54,25.748,64.208,108.699,50.041,74.847,0.624284
2025-01-01 00:30:55,25.148,64.909,106.481,51.077,75.097,0.620276
2025-01-01 00:30:56,25.394,65.893,106.307,51.144,74.629,0.616592
2025-01-01 00:30:57,25.984,65.031,108.569,50.581,69.916,0.580939
2025-01-01 00:30:58,25.642,65.04,107.409,50.598,73.395,0.607502
2025-01-01 00:30:59,24.731,65.13,107.689,49.731,75.274,0.649986
2025-01-01 00:31:00,25.741,63.238,107.099,50.605,73.399,0.590039
2025-01-01 00:31:01,24.854,65.328,108.649,49.499,75.412,0.658219
2025-01-01 00:31:02,26.087,65.101,108.012,50.213,75.461,0.621979
2025-01-01 00:31:03,25.876,65.839,107.93,49.821,74.03,0.62258
2025-01-01 00:31:04,25.492,65.557,106.495,51.086,73.622,0.605911
2025-01-01 00:31:05,25.41,64.754,108.14,51.483,74.324,0.616907
2025-01-01 00:31:06,25.21,65.993,106.619,49.27,74.243,0.633602
2025-01-01 00:31:07,25.637,64.672,106.925,50.125,75.031,0.617705
2025-01-01 00:31:08,25.096,65.215,106.189,49.823,71.453,0.601479
2025-01-01 00:31:09,25.383,64.661,107.368,50.386,73.366,0.611332
2025-01-01 00:31:10,25.685,65.437,108.559,50.034,73.017,0.618967
2025-01-01 00:31:11,24.951,64.602,107.69,49.59,71.195,0.611007
2025-01-01 00:31:12,24.907,66.629,106.989,49.918,73.609,0.637613
2025-01-01 00:31:13,24.602,67.001,107.506,49.614,72.389,0.642985
2025-01-01 00:31:14,24.65,65.861,107.466,51.0,73.71,0.634363
2025-01-01 00:31:15,24.252,66.53,107.393,49.037,73.577,0.659061
2025-01-01 00:31:16,25.514,63.452,107.469,49.821,74.694,0.615196
2025-01-01 00:31:17,26.037,63.572,106.214,49.966,73.838,0.587503
2025-01-01 00:31:18,25.829,64.673,107.323,49.852,72.097,0.595194
2025-01-01 00:31:19,24.286,65.037,105.422,49.206,74.532,0.640227
2025-01-01 00:31:20,25.445,64.799,107.713,50.483,77.009,0.641252
2025-01-01 00:31:21,25.777,63.356,105.995,47.66,75.386,0.618801
2025-01-01 00:31:22,24.821,66.151,108.233,48.4,74.901,0.66507
2025-01-01 00:31:23,25.083,67.154,104.568,49.75,73.843,0.622959
2025-01-01 00:31:24,24.012,66.281,108.645,48.459,73.48,0.674009
2025-01-01 00:31:25,25.133,66.086,105.287,48.357,73.388,0.625922
2025-01-01 00:31:26,24.451,65.226,105.681,48.678,74.342,0.642173
2025-01-01 00:31:27,25.066,64.157,107.135,48.368,72.683,0.621708
2025-01-01 00:31:28,24.169,65.071,107.408,49.451,74.304,0.653637
2025-01-01 00:31:29,25.204,67.104,106.458,49.61,73.237,0.630148
2025-01-01 00:31:30,25.428,64.645,107.586,48.902,71.971,0.611393
2025-01-01 00:31:31,24.508,64.541,105.848,49.621,73.21,0.622063
2025-01-01 00:31:32,24.314,66.102,106.195,47.613,75.52,0.670538
2025-01-01 00:31:33,23.788,66.166,106.241,48.729,74.181,0.664466
