time,温度,湿度,A,B,C,label
2025-01-01 00:29:12,22.72,53.64,100.4,48.83,76.11,0
2025-01-01 00:29:13,22.67,53.73,100.4,48.83,76.16,0
2025-01-01 00:29:14,22.68,53.73,100.29,48.88,76.21,0
2025-01-01 00:29:15,22.65,53.61,100.33,48.94,76.14,0
2025-01-01 00:29:16,22.69,53.65,100.26,48.85,76.1,0
2025-01-01 00:29:17,22.75,53.61,100.13,48.97,76.13,0
2025-01-01 00:29:18,22.65,53.54,100.08,48.95,76.12,0
2025-01-01 00:29:19,22.68,53.51,100.06,49.05,76.25,0
2025-01-01 00:29:20,22.74,53.45,99.98,49.05,76.22,0
2025-01-01 00:29:21,22.69,53.44,99.89,49.07,76.26,0
2025-01-01 00:29:22,22.81,53.48,99.84,49.11,76.25,0
2025-01-01 00:29:23,22.82,53.43,99.77,49.13,76.26,0
2025-01-01 00:29:24,22.85,53.49,99.72,49.11,76.3,0
2025-01-01 00:29:25,22.78,53.34,99.66,49.19,76.21,0
2025-01-01 00:29:26,22.84,53.34,99.56,49.25,76.32,0
2025-01-01 00:29:27,22.88,53.32,99.45,49.3,76.33,0
2025-01-01 00:29:28,22.86,53.37,99.45,49.25,76.34,0
2025-01-01 00:29:29,22.87,53.29,99.4,49.27,76.37,0
2025-01-01 00:29:30,23.01,53.25,99.25,49.22,76.34,0
2025-01-01 00:29:31,22.9,53.27,99.28,49.27,76.28,0
2025-01-01 00:29:32,22.96,53.25,99.19,49.3,76.41,0
2025-01-01 00:29:33,23.03,53.23,99.11,49.42,76.33,0
2025-01-01 00:29:34,23.03,53.2,99.0,49.44,76.44,0
2025-01-01 00:29:35,22.98,53.17,98.96,49.51,76.4,0
2025-01-01 00:29:36,22.9,53.14,99.01,49.5,76.54,0
2025-01-01 00:29:37,23.04,53.15,98.9,49.54,76.46,0
2025-01-01 00:29:38,23.02,53.14,98.79,49.53,76.44,0
2025-01-01 00:29:39,23.16,53.12,98.8,49.56,76.54,0
2025-01-01 00:29:40,23.06,53.09,98.67,49.65,76.51,0
2025-01-01 00:29:41,23.05,53.09,98.58,49.71,76.59,0
2025-01-01 00:29:42,23.05,53.0,98.59,49.72,76.56,0
2025-01-01 00:29:43,23.14,53.11,98.51,49.66,76.63,0
2025-01-01 00:29:44,23.21,53.02,98.43,49.77,76.56,0
2025-01-01 00:29:45,23.18,52.91,98.41,49.76,76.64,0
2025-01-01 00:29:46,23.14,52.97,98.36,49.79,76.69,0
2025-01-01 00:29:47,23.17,52.89,98.41,49.9,76.67,0
2025-01-01 00:29:48,23.26,53.01,98.24,49.93,76.65,0
2025-01-01 00:29:49,23.2,52.89,98.19,49.96,76.75,0
2025-01-01 00:29:50,23.24,52.82,98.08,49.95,76.73,0
2025-01-01 00:29:51,23.29,52.81,98.05,50.06,76.76,0
2025-01-01 00:29:52,23.28,52.84,98.03,50.03,76.83,0
2025-01-01 00:29:53,23.2,52.81,97.97,50.1,76.89,0
2025-01-01 00:29:54,23.27,52.89,97.87,50.18,76.88,0
2025-01-01 00:29:55,23.26,52.81,97.84,50.17,76.86,0
2025-01-01 00:29:56,23.31,52.85,97.78,50.22,76.88,0
2025-01-01 00:29:57,23.42,52.73,97.7,50.29,76.9,0
2025-01-01 00:29:58,23.44,52.79,97.67,50.15,76.94,0
2025-01-01 00:29:59,23.38,52.79,97.7,50.24,77.01,0
2025-01-01 00:30:00,23.43,52.76,97.59,50.21,76.99,0
2025-01-01 00:30:01,23.35,52.68,97.56,50.36,77.08,0
2025-01-01 00:30:02,23.44,52.61,97.33,50.38,77.04,0
2025-01-01 00:30:03,23.39,52.58,97.37,50.4,77.11,0
2025-01-01 00:30:04,23.47,52.73,97.3,50.48,77.11,0
2025-01-01 00:30:05,23.51,52.61,97.35,50.49,77.1,0
2025-01-01 00:30:06,23.49,52.6,97.27,50.45,77.16,0
2025-01-01 00:30:07,23.53,52.6,97.26,50.58,77.19,0
2025-01-01 00:30:08,23.54,52.6,97.16,50.48,77.2,0
2025-01-01 00:30:09,23.47,52.63,97.09,50.59,77.29,0
2025-01-01 00:30:10,23.58,52.5,97.04,50.62,77.19,0
2025-01-01 00:30:11,23.55,52.53,96.98,50.59,77.36,0
2025-01-01 00:30:12,23.59,52.53,96.96,50.66,77.36,0
2025-01-01 00:30:13,23.6,52.47,96.92,50.8,77.4,0
2025-01-01 00:30:14,23.68,52.47,96.76,50.83,77.5,0
2025-01-01 00:30:15,23.73,52.47,96.74,50.73,77.34,0
2025-01-01 00:30:16,23.66,52.55,96.74,50.83,77.52,0
2025-01-01 00:30:17,23.67,52.56,96.8,50.84,77.46,0
2025-01-01 00:30:18,23.74,52.43,96.59,50.94,77.58,0
2025-01-01 00:30:19,23.73,52.37,96.54,50.91,77.52,0
2025-01-01 00:30:20,23.72,52.47,96.6,51.01,77.53,0
2025-01-01 00:30:21,23.74,52.44,96.54,51.04,77.63,0
2025-01-01 00:30:22,23.87,52.42,96.52,50.98,77.65,0
2025-01-01 00:30:23,23.84,52.46,96.46,51.02,77.75,0
2025-01-01 00:30:24,23.7,52.3,96.42,51.05,77.74,0
2025-01-01 00:30:25,23.84,52.39,96.3,51.11,77.79,0
2025-01-01 00:30:26,23.91,52.45,96.31,51.12,77.7,0
2025-01-01 00:30:27,23.84,52.32,96.31,51.11,77.85,0
2025-01-01 00:30:28,23.89,52.31,96.23,51.15,77.82,0
2025-01-01 00:30:29,23.82,52.3,96.15,51.17,77.9,0
2025-01-01 00:30:30,23.96,52.31,96.18,51.25,77.9,0
2025-01-01 00:30:31,23.92,52.31,96.12,51.31,78.0,0
2025-01-01 00:30:32,23.94,52.27,96.09,51.32,78.03,0
2025-01-01 00:30:33,23.98,52.21,95.97,51.31,78.03,0
2025-01-01 00:30:34,23.95,52.26,96.01,51.26,78.1,0
2025-01-01 00:30:35,24.0,52.31,95.92,51.29,78.06,0
2025-01-01 00:30:36,24.03,52.22,95.9,51.39,78.11,0
2025-01-01 00:30:37,24.05,52.14,95.89,51.39,78.23,0
2025-01-01 00:30:38,24.03,52.13,95.87,51.44,78.14,0
2025-01-01 00:30:39,24.02,52.29,95.87,51.32,78.2,0
2025-01-01 00:30:40,24.2,52.18,95.74,51.45,78.21,0
2025-01-01 00:30:41,24.05,52.25,95.64,51.5,78.34,0
2025-01-01 00:30:42,24.08,52.14,95.76,51.54,78.3,0
2025-01-01 00:30:43,24.23,52.24,95.69,51.49,78.35,0
2025-01-01 00:30:44,24.21,52.16,95.69,51.48,78.33,0
2025-01-01 00:30:45,24.22,52.13,95.58,51.48,78.44,0
2025-01-01 00:30:46,24.23,52.18,95.58,51.59,78.54,0
2025-01-01 00:30:47,24.18,52.17,95.47,51.57,78.46,0
2025-01-01 00:30:48,24.31,52.13,95.52,51.58,78.54,0
2025-01-01 00:30:49,24.25,52.15,95.45,51.72,78.51,0
2025-01-01 00:30:50,24.27,52.21,95.45,51.6,78.64,0
2025-01-01 00:30:51,24.3,52.07,95.39,51.83,78.66,0
2025-01-01 00:30:52,24.25,52.18,95.45,51.67,78.66,0
2025-01-01 00:30:53,24.4,52.09,95.3,51.81,78.72,0
2025-01-01 00:30:54,24.46,52.16,95.32,51.79,78.75,0
2025-01-01 00:30:55,24.31,52.07,95.37,51.73,78.8,0
2025-01-01 00:30:56,24.48,52.09,95.28,51.81,78.87,0
2025-01-01 00:30:57,24.32,52.1,95.32,51.79,78.94,0
2025-01-01 00:30:58,24.43,52.09,95.2,51.82,79.03,0
2025-01-01 00:30:59,24.43,52.03,95.23,51.82,78.92,0
2025-01-01 00:31:00,24.52,52.1,95.27,51.74,79.06,0
2025-01-01 00:31:01,24.57,52.1,95.24,51.85,79.1,0
2025-01-01 00:31:02,24.64,52.0,95.26,51.85,79.08,0
2025-01-01 00:31:03,24.49,52.03,95.14,51.84,79.07,0
2025-01-01 00:31:04,24.56,52.02,95.18,51.8,79.1,0
2025-01-01 00:31:05,24.62,52.0,95.21,51.9,79.24,0
2025-01-01 00:31:06,24.69,52.02,95.11,51.94,79.27,0
2025-01-01 00:31:07,24.63,52.1,95.11,51.91,79.29,0
2025-01-01 00:31:08,24.61,52.03,95.18,51.94,79.33,0
2025-01-01 00:31:09,24.67,52.04,95.14,51.96,79.35,0
2025-01-01 00:31:10,24.72,52.05,95.04,51.95,79.3,0
2025-01-01 00:31:11,24.75,52.05,95.11,51.93,79.46,0
2025-01-01 00:31:12,24.81,52.09,95.06,51.96,79.54,0
2025-01-01 00:31:13,24.69,52.0,95.12,52.01,79.54,0
2025-01-01 00:31:14,24.71,52.01,95.02,51.98,79.52,0
2025-01-01 00:31:15,24.75,51.91,95.1,51.95,79.61,0
2025-01-01 00:31:16,24.82,51.95,94.97,51.93,79.61,0
2025-01-01 00:31:17,24.86,51.97,95.11,52.03,79.72,0
2025-01-01 00:31:18,24.85,52.08,95.01,51.99,79.73,0
2025-01-01 00:31:19,24.92,52.04,94.99,51.96,79.79,0
2025-01-01 00:31:20,24.94,51.98,94.93,51.98,79.83,0
2025-01-01 00:31:21,25.01,51.94,94.98,51.98,79.91,0
2025-01-01 00:31:22,24.94,51.96,95.03,51.98,79.82,0
2025-01-01 00:31:23,24.92,52.09,95.02,52.0,79.91,0
2025-01-01 00:31:24,25.0,52.01,95.01,52.01,80.01,0
2025-01-01 00:31:25,25.0,51.95,94.97,51.9,80.1,0
2025-01-01 00:31:26,25.06,51.96,94.99,51.97,80.12,0
2025-01-01 00:31:27,24.97,52.01,95.0,52.04,80.08,0
2025-01-01 00:31:28,24.97,51.99,94.96,52.0,80.19,0
2025-01-01 00:31:29,24.99,51.96,94.98,51.98,80.2,0
2025-01-01 00:31:30,25.09,52.02,94.98,52.0,80.24,0
2025-01-01 00:31:31,25.08,52.04,95.02,52.04,80.23,0
2025-01-01 00:31:32,25.16,52.0,95.01,52.0,80.31,0
2025-01-01 00:31:33,25.1,52.08,94.93,51.95,80.32,0
2025-01-01 00:31:34,25.2,52.09,94.94,51.95,80.25,0
2025-01-01 00:31:35,25.2,52.02,95.12,51.98,80.45,0
2025-01-01 00:31:36,25.25,51.99,94.98,51.98,80.37,0
2025-01-01 00:31:37,25.31,52.01,95.12,51.94,80.49,0
2025-01-01 00:31:38,25.27,52.01,95.04,51.97,80.47,0
2025-01-01 00:31:39,25.22,52.08,95.11,51.95,80.64,0
2025-01-01 00:31:40,25.29,52.09,95.1,51.89,80.69,0
2025-01-01 00:31:41,25.37,52.02,95.14,51.91,80.68,0
2025-01-01 00:31:42,25.22,51.98,95.16,51.91,80.69,0
2025-01-01 00:31:43,25.29,52.12,95.19,51.9,80.7,0
2025-01-01 00:31:44,25.43,52.14,95.19,52.01,80.71,0
2025-01-01 00:31:45,25.36,51.98,95.18,51.9,80.79,0
2025-01-01 00:31:46,25.46,52.11,95.1,51.85,80.88,0
2025-01-01 00:31:47,25.42,52.01,95.24,51.8,80.86,0
2025-01-01 00:31:48,25.48,52.02,95.25,51.83,80.98,0
2025-01-01 00:31:49,25.47,52.09,95.26,51.81,80.85,0
2025-01-01 00:31:50,25.52,52.07,95.27,51.82,80.97,0
2025-01-01 00:31:51,25.62,51.99,95.3,51.79,81.01,0
2025-01-01 00:31:52,25.52,52.03,95.31,51.87,81.09,0
2025-01-01 00:31:53,25.56,52.03,95.33,51.89,81.09,0
2025-01-01 00:31:54,25.56,52.06,95.3,51.63,81.17,0
2025-01-01 00:31:55,25.55,52.01,95.39,51.7,81.17,0
2025-01-01 00:31:56,25.69,52.03,95.3,51.75,81.28,0
2025-01-01 00:31:57,25.56,52.12,95.42,51.62,81.3,0
2025-01-01 00:31:58,25.7,52.09,95.48,51.76,81.3,0
2025-01-01 00:31:59,25.65,52.07,95.44,51.72,81.32,0
2025-01-01 00:32:00,25.58,52.19,95.48,51.65,81.42,0
2025-01-01 00:32:01,25.79,51.99,95.52,51.58,81.44,0
2025-01-01 00:32:02,25.74,52.17,95.5,51.54,81.43,0
2025-01-01 00:32:03,25.77,52.2,95.5,51.66,81.45,0
2025-01-01 00:32:04,25.79,52.13,95.59,51.64,81.46,0
2025-01-01 00:32:05,25.76,52.17,95.73,51.53,81.66,0
2025-01-01 00:32:06,25.91,52.16,95.63,51.52,81.59,0
2025-01-01 00:32:07,25.76,52.17,95.75,51.5,81.62,0
2025-01-01 00:32:08,25.76,52.2,95.72,51.51,81.66,0
2025-01-01 00:32:09,25.85,52.22,95.74,51.5,81.72,0
2025-01-01 00:32:10,25.94,52.24,95.78,51.54,81.76,0
2025-01-01 00:32:11,25.97,52.24,95.71,51.5,81.78,0
2025-01-01 00:32:12,25.92,52.23,95.82,51.43,81.78,0
2025-01-01 00:32:13,26.01,52.22,95.86,51.35,81.86,0
2025-01-01 00:32:14,25.97,52.26,95.86,51.29,81.92,0
2025-01-01 00:32:15,26.06,52.2,96.03,51.36,81.92,0
2025-01-01 00:32:16,25.98,52.19,96.03,51.28,81.92,0
2025-01-01 00:32:17,26.07,52.18,95.95,51.29,82.0,0
2025-01-01 00:32:18,26.06,52.26,96.19,51.26,82.01,0
2025-01-01 00:32:19,26.02,52.3,96.13,51.3,81.98,0
2025-01-01 00:32:20,26.06,52.32,96.17,51.22,82.12,0
2025-01-01 00:32:21,26.05,52.39,96.23,51.12,82.07,0
2025-01-01 00:32:22,26.06,52.36,96.15,51.15,82.18,0
2025-01-01 00:32:23,26.13,52.35,96.21,51.16,82.16,0
2025-01-01 00:32:24,26.13,52.36,96.31,51.11,82.19,0
2025-01-01 00:32:25,26.15,52.36,96.27,51.06,82.28,0
2025-01-01 00:32:26,26.12,52.43,96.45,50.99,82.36,0
2025-01-01 00:32:27,26.2,52.4,96.41,51.07,82.35,0
2025-01-01 00:32:28,26.18,52.34,96.4,51.0,82.39,0
2025-01-01 00:32:29,26.27,52.4,96.46,50.93,82.45,0
2025-01-01 00:32:30,26.24,52.43,96.51,50.95,82.4,0
2025-01-01 00:32:31,26.33,52.47,96.58,50.9,82.43,0
2025-01-01 00:32:32,26.23,52.4,96.67,50.89,82.49,0
2025-01-01 00:32:33,26.3,52.51,96.71,50.88,82.43,0
2025-01-01 00:32:34,26.14,52.49,96.68,50.81,82.53,0
2025-01-01 00:32:35,26.43,52.51,96.81,50.83,82.6,0
2025-01-01 00:32:36,26.35,52.55,96.79,50.77,82.53,0
2025-01-01 00:32:37,26.4,52.52,96.98,50.65,82.61,0
2025-01-01 00:32:38,26.44,52.54,96.95,50.64,82.64,0
2025-01-01 00:32:39,26.48,52.54,97.01,50.66,82.64,0
2025-01-01 00:32:40,26.49,52.58,97.16,50.58,82.77,0
2025-01-01 00:32:41,26.39,52.58,97.14,50.49,82.75,0
2025-01-01 00:32:42,26.45,52.55,97.16,50.62,82.78,0
2025-01-01 00:32:43,26.5,52.61,97.2,50.48,82.87,0
2025-01-01 00:32:44,26.52,52.64,97.21,50.48,82.83,0
2025-01-01 00:32:45,26.45,52.55,97.27,50.5,82.84,0
2025-01-01 00:32:46,26.49,52.61,97.33,50.42,83.01,0
2025-01-01 00:32:47,26.61,52.71,97.47,50.35,82.86,0
2025-01-01 00:32:48,26.52,52.75,97.43,50.31,82.93,0
2025-01-01 00:32:49,26.58,52.71,97.53,50.3,83.01,0
2025-01-01 00:32:50,26.58,52.7,97.6,50.27,82.98,0
2025-01-01 00:32:51,26.66,52.69,97.6,50.3,83.14,0
2025-01-01 00:32:52,26.68,52.77,97.71,50.19,83.06,0
2025-01-01 00:32:53,26.66,52.78,97.74,50.23,83.07,0
2025-01-01 00:32:54,26.68,52.72,97.77,50.24,83.13,0
2025-01-01 00:32:55,26.69,52.89,97.78,50.08,83.22,0
2025-01-01 00:32:56,26.71,52.8,97.84,50.13,83.19,0
2025-01-01 00:32:57,26.67,52.83,97.94,50.09,83.13,0
2025-01-01 00:32:58,26.81,52.9,98.0,50.03,83.2,0
2025-01-01 00:32:59,26.72,52.85,98.06,50.09,83.28,0
2025-01-01 00:33:00,26.82,52.9,98.08,49.97,83.3,0
2025-01-01 00:33:01,26.73,52.94,98.31,49.99,83.35,0
2025-01-01 00:33:02,26.82,52.97,98.21,49.95,83.33,0
2025-01-01 00:33:03,26.84,53.01,98.28,49.86,83.33,0
2025-01-01 00:33:04,26.79,52.97,98.28,49.89,83.35,0
2025-01-01 00:33:05,26.83,52.94,98.41,49.84,83.39,0
2025-01-01 00:33:06,26.84,52.96,98.52,49.74,83.39,0
2025-01-01 00:33:07,26.89,53.03,98.59,49.68,83.31,0
2025-01-01 00:33:08,26.87,53.13,98.71,49.8,83.42,0
2025-01-01 00:33:09,26.83,52.94,98.63,49.66,83.52,0
2025-01-01 00:33:10,26.98,53.09,98.68,49.59,83.48,0
2025-01-01 00:33:11,26.98,53.12,98.73,49.64,83.51,0
2025-01-01 00:33:12,26.91,53.08,98.88,49.56,83.59,0
2025-01-01 00:33:13,27.0,53.11,98.91,49.55,83.49,0
2025-01-01 00:33:14,26.95,53.19,99.01,49.54,83.62,0
2025-01-01 00:33:15,26.98,53.26,98.98,49.43,83.48,0
2025-01-01 00:33:16,27.0,53.18,99.12,49.46,83.52,0
2025-01-01 00:33:17,27.02,53.2,99.06,49.37,83.56,0
2025-01-01 00:33:18,27.12,53.25,99.25,49.31,83.68,0
2025-01-01 00:33:19,27.13,53.17,99.24,49.38,83.67,0
2025-01-01 00:33:20,27.05,53.27,99.31,49.33,83.71,0
2025-01-01 00:33:21,27.06,53.36,99.36,49.25,83.71,0
2025-01-01 00:33:22,27.16,53.37,99.4,49.23,83.72,0
2025-01-01 00:33:23,27.13,53.3,99.55,49.19,83.79,0
2025-01-01 00:33:24,27.22,53.41,99.65,49.2,83.75,0
2025-01-01 00:33:25,27.23,53.41,99.64,49.08,83.72,0
2025-01-01 00:33:26,27.21,53.47,99.74,49.11,83.64,0
2025-01-01 00:33:27,27.16,53.43,99.76,49.14,83.86,0
2025-01-01 00:33:28,27.2,53.46,99.82,49.08,83.73,0
2025-01-01 00:33:29,27.21,53.51,99.91,49.07,83.81,0
2025-01-01 00:33:30,27.13,53.55,99.93,48.96,83.74,0
2025-01-01 00:33:31,27.26,53.53,99.94,49.01,83.74,0
2025-01-01 00:33:32,27.25,53.57,100.13,49.05,83.75,0
2025-01-01 00:33:33,27.26,53.57,100.17,48.94,83.81,0
2025-01-01 00:33:34,27.25,53.55,100.26,48.93,83.89,0
2025-01-01 00:33:35,27.27,53.6,100.22,48.89,83.8,0
2025-01-01 00:33:36,27.39,53.59,100.35,48.93,83.9,0
2025-01-01 00:33:37,27.32,53.63,100.33,48.86,83.95,0
2025-01-01 00:33:38,27.3,53.65,100.34,48.75,83.88,0
2025-01-01 00:33:39,27.42,53.76,100.54,48.75,83.87,0
2025-01-01 00:33:40,27.42,53.77,100.48,48.71,83.86,0
2025-01-01 00:33:41,27.34,53.81,100.64,48.71,83.98,0
2025-01-01 00:33:42,27.34,53.9,100.68,48.7,83.91,0
2025-01-01 00:33:43,27.39,53.85,100.79,48.63,83.87,0
2025-01-01 00:33:44,27.52,53.83,100.87,48.56,83.92,0
2025-01-01 00:33:45,27.4,53.91,100.76,48.63,83.88,0
2025-01-01 00:33:46,27.44,53.86,100.91,48.58,83.9,0
2025-01-01 00:33:47,27.41,53.87,100.92,48.62,83.89,0
2025-01-01 00:33:48,27.44,54.0,101.05,48.51,83.97,0
2025-01-01 00:33:49,27.51,53.93,101.13,48.44,83.95,0
2025-01-01 00:33:50,27.47,53.97,101.18,48.43,83.97,0
2025-01-01 00:33:51,27.53,53.98,101.23,48.51,84.04,0
2025-01-01 00:33:52,27.42,54.06,101.33,48.45,83.86,0
2025-01-01 00:33:53,27.53,54.17,101.39,48.39,83.96,0
2025-01-01 00:33:54,27.6,54.17,101.47,48.43,83.95,0
2025-01-01 00:33:55,27.51,54.14,101.53,48.47,84.05,0
2025-01-01 00:33:56,27.46,54.19,101.6,48.41,83.96,0
2025-01-01 00:33:57,27.69,54.14,101.56,48.37,84.1,0
2025-01-01 00:33:58,27.51,54.22,101.73,48.34,83.98,0
2025-01-01 00:33:59,27.6,54.27,101.79,48.39,84.01,0
2025-01-01 00:34:00,27.59,54.3,101.82,48.31,84.0,0
2025-01-01 00:34:01,27.65,54.39,101.78,48.29,83.97,0
2025-01-01 00:34:02,27.58,54.36,101.94,48.26,83.9,0
2025-01-01 00:34:03,27.56,54.42,101.83,48.31,84.03,0
2025-01-01 00:34:04,27.68,54.39,101.92,48.26,84.06,0
2025-01-01 00:34:05,27.67,54.39,102.09,48.19,83.96,0
2025-01-01 00:34:06,27.68,54.4,102.1,48.15,83.92,0
2025-01-01 00:34:07,27.65,54.54,102.19,48.12,84.04,0
2025-01-01 00:34:08,27.74,54.48,102.23,48.2,84.07,0
2025-01-01 00:34:09,27.64,54.48,102.34,48.2,83.99,0
2025-01-01 00:34:10,27.65,54.62,102.39,48.11,83.99,0
2025-01-01 00:34:11,27.62,54.64,102.4,48.12,83.98,0
2025-01-01 00:34:12,27.69,54.68,102.5,48.12,84.02,0
2025-01-01 00:34:13,27.72,54.64,102.52,48.11,84.0,0
2025-01-01 00:34:14,27.69,54.67,102.68,48.15,83.93,0
2025-01-01 00:34:15,27.75,54.73,102.65,48.1,84.03,0
2025-01-01 00:34:16,27.74,54.75,102.74,48.1,83.97,0
2025-01-01 00:34:17,27.75,54.78,102.74,48.05,83.92,0
2025-01-01 00:34:18,27.69,54.74,102.75,48.06,83.95,0
2025-01-01 00:34:19,27.74,54.72,102.92,48.11,83.96,0
2025-01-01 00:34:20,27.85,54.82,102.99,48.0,83.95,0
2025-01-01 00:34:21,27.7,54.9,102.96,48.04,83.96,0
2025-01-01 00:34:22,27.78,54.91,102.97,48.08,83.89,0
2025-01-01 00:34:23,27.83,55.03,102.96,48.09,84.02,0
2025-01-01 00:34:24,27.8,55.03,103.15,48.01,83.91,0
2025-01-01 00:34:25,27.73,55.04,103.17,48.05,83.95,0
2025-01-01 00:34:26,27.76,55.03,103.29,48.01,83.9,0
2025-01-01 00:34:27,27.81,55.05,103.32,47.99,83.82,0
2025-01-01 00:34:28,27.8,55.02,103.25,47.96,83.9,0
2025-01-01 00:34:29,27.79,55.2,103.4,48.04,83.84,0
2025-01-01 00:34:30,27.84,55.11,103.37,47.96,83.88,0
2025-01-01 00:34:31,27.97,55.24,103.33,47.98,83.84,0
2025-01-01 00:34:32,27.85,55.21,103.48,47.94,83.77,0
2025-01-01 00:34:33,27.88,55.23,103.54,47.93,83.9,0
2025-01-01 00:34:34,27.82,55.3,103.58,47.97,83.8,0
2025-01-01 00:34:35,27.89,55.4,103.64,47.99,83.78,0
2025-01-01 00:34:36,27.99,55.43,103.6,48.01,83.75,0
2025-01-01 00:34:37,27.87,55.35,103.67,48.09,83.79,0
2025-01-01 00:34:38,27.76,55.51,103.79,47.99,83.78,0
2025-01-01 00:34:39,27.84,55.46,103.85,47.99,83.64,0
2025-01-01 00:34:40,27.89,55.51,103.87,48.01,83.69,0
2025-01-01 00:34:41,27.95,55.55,103.82,48.07,83.71,0
2025-01-01 00:34:42,27.9,55.59,103.84,47.99,83.68,0
2025-01-01 00:34:43,27.9,55.68,103.94,48.07,83.67,0
2025-01-01 00:34:44,27.96,55.67,103.97,48.03,83.61,0
2025-01-01 00:34:45,27.94,55.68,103.98,48.09,83.57,0
2025-01-01 00:34:46,27.9,55.76,104.06,48.04,83.63,0
2025-01-01 00:34:47,27.93,55.67,104.06,48.13,83.57,0
2025-01-01 00:34:48,27.91,55.75,104.11,48.03,83.61,0
2025-01-01 00:34:49,27.94,55.85,104.1,48.05,83.56,0
2025-01-01 00:34:50,27.96,55.81,104.23,48.13,83.5,0
2025-01-01 00:34:51,27.92,55.86,104.35,48.06,83.61,0
2025-01-01 00:34:52,27.88,55.87,104.22,48.05,83.5,0
2025-01-01 00:34:53,27.91,55.91,104.34,48.17,83.54,0
2025-01-01 00:34:54,27.98,55.99,104.29,48.07,83.49,0
2025-01-01 00:34:55,27.9,55.97,104.41,48.22,83.47,0
2025-01-01 00:34:56,28.02,56.04,104.31,48.17,83.46,0
2025-01-01 00:34:57,27.97,56.08,104.46,48.1,83.37,0
2025-01-01 00:34:58,27.92,56.13,104.38,48.13,83.35,0
2025-01-01 00:34:59,27.96,56.09,104.47,48.24,83.38,0
2025-01-01 00:35:00,28.05,56.26,104.53,48.2,83.35,0
2025-01-01 00:35:01,28.01,56.21,104.43,48.23,83.27,0
2025-01-01 00:35:02,27.93,56.27,104.54,48.15,83.31,0
2025-01-01 00:35:03,28.03,56.25,104.64,48.16,83.39,0
2025-01-01 00:35:04,27.96,56.34,104.5,48.25,83.27,0
2025-01-01 00:35:05,27.98,56.34,104.58,48.33,83.23,0
2025-01-01 00:35:06,28.06,56.38,104.62,48.33,83.13,0
2025-01-01 00:35:07,27.93,56.5,104.61,48.21,83.28,0
2025-01-01 00:35:08,27.92,56.49,104.69,48.18,83.15,0
2025-01-01 00:35:09,28.01,56.53,104.76,48.32,83.17,0
2025-01-01 00:35:10,27.96,56.48,104.67,48.29,83.16,0
2025-01-01 00:35:11,27.92,56.6,104.74,48.37,83.15,0
2025-01-01 00:35:12,27.97,56.66,104.77,48.39,83.18,0
2025-01-01 00:35:13,27.92,56.73,104.82,48.39,83.12,0
2025-01-01 00:35:14,27.9,56.67,104.75,48.46,82.95,0
2025-01-01 00:35:15,28.02,56.72,104.8,48.48,82.97,0
2025-01-01 00:35:16,27.94,56.91,104.82,48.37,82.91,0
2025-01-01 00:35:17,27.94,56.85,104.87,48.52,82.91,0
2025-01-01 00:35:18,27.99,56.83,104.87,48.57,82.92,0
2025-01-01 00:35:19,28.02,56.91,104.93,48.56,82.89,0
2025-01-01 00:35:20,28.06,56.88,104.85,48.51,82.85,0
2025-01-01 00:35:21,27.91,56.98,104.9,48.65,82.78,0
2025-01-01 00:35:22,27.99,57.05,104.99,48.59,82.8,0
2025-01-01 00:35:23,28.01,57.05,104.92,48.71,82.66,0
2025-01-01 00:35:24,27.98,57.09,104.96,48.74,82.79,0
2025-01-01 00:35:25,27.98,57.17,104.91,48.74,82.79,0
2025-01-01 00:35:26,28.06,57.15,104.94,48.64,82.69,0
2025-01-01 00:35:27,27.94,57.14,104.91,48.72,82.64,0
2025-01-01 00:35:28,28.01,57.18,105.03,48.76,82.57,0
2025-01-01 00:35:29,28.01,57.35,105.0,48.78,82.5,0
2025-01-01 00:35:30,27.98,57.3,104.97,48.74,82.51,0
2025-01-01 00:35:31,28.07,57.4,104.94,48.89,82.46,0
2025-01-01 00:35:32,28.06,57.38,105.04,48.79,82.52,0
2025-01-01 00:35:33,27.99,57.45,105.04,48.91,82.43,0
2025-01-01 00:35:34,28.03,57.44,104.95,48.89,82.35,0
2025-01-01 00:35:35,27.96,57.53,105.01,48.94,82.43,0
2025-01-01 00:35:36,27.94,57.52,104.99,49.03,82.28,0
2025-01-01 00:35:37,27.94,57.47,104.99,49.08,82.3,0
2025-01-01 00:35:38,27.95,57.64,105.05,49.05,82.33,0
2025-01-01 00:35:39,27.92,57.7,105.1,49.11,82.16,0
2025-01-01 00:35:40,27.95,57.7,104.97,49.17,82.26,0
2025-01-01 00:35:41,27.94,57.71,104.95,49.13,82.17,0
2025-01-01 00:35:42,28.03,57.85,104.92,49.07,82.15,0
2025-01-01 00:35:43,27.89,57.79,105.02,49.27,82.14,0
2025-01-01 00:35:44,27.95,57.72,104.98,49.23,82.13,0
2025-01-01 00:35:45,27.92,57.84,104.9,49.15,82.01,0
2025-01-01 00:35:46,27.88,57.92,104.94,49.27,81.98,0
2025-01-01 00:35:47,27.79,58.01,104.91,49.3,81.92,0
2025-01-01 00:35:48,28.0,57.98,104.91,49.34,82.04,0
2025-01-01 00:35:49,27.94,58.01,104.89,49.29,81.91,0
2025-01-01 00:35:50,27.96,58.11,104.81,49.36,81.86,0
